Listing_ID;Last_scraped;Source;Host_ID;Host_since;host_location;Aux.;Host_Location2;Host_response_time;Host_response_rate;Host_response_rate_num;Host_acceptance_rate;Host_acceptance_rate_num;host_is_superhost;Superhost;Superhost2;Host_listings_count;Host_total_listings_count;host_verifications;Host_verification;Host_identity_verified;Host_identity_verified2;Neighbourhood_group_cleansed;Property_type;Room_type;Num. Accommodates;Bathrooms_initial;Num. Bathrooms;Bathrooms_text;Shared_bathrooms;Bedrooms_initial;Beds_initial;Price;Price_€;minimum_nights;minimum_night_category;maximum_nights;maximum_nights_category;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;anual_availability;calendar_last_scraped;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;availability_eoy;number_of_reviews_ly;first_review;last_review;review_scores_rating_ininitial;Review_scores_rating2;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;Instant_bookable2;calculated_host_listings_count;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms;reviews_per_month
10262700;09/03/2025;previous scrape;4556288;02/01/2013;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;f;False;Centro;Entire rental unit;Entire home/apt;4;;0;1 bath;Private;1;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;;0;0;0;0;Not available;09/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;1;1;0;0;
10275785;07/03/2025;city scrape;52847482;31/12/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;2;email, phone;email, phone;t;True;Moncloa - Aravaca;Entire serviced apartment;Entire home/apt;4;10;1;1 bath;Private;1;3;$234.00;234,00;1;Very short stay;1125;No real limit;1;3;1125;1125;12;11250;;t;1;1;1;1;Low availability;07/03/2025;6;0;0;0;0;23/03/2016;22/10/2023;45;0,45;45;483;45;433;50;45;t;True;2;2;0;0;6
10286663;12/03/2025;city scrape;52908134;01/01/2016;;0;Unknown;within a few hours;100%;1,00;91%;0,91;t;t;True;1;1;email, phone;email, phone;t;True;Hortaleza;Entire loft;Entire home/apt;2;10;1;1 bath;Private;0;2;$82.00;82,00;7;Short stay;90;Long stay (up to 1 year);7;7;90;90;70;900;;t;0;0;0;0;Not available;12/03/2025;132;18;0;0;22;17/03/2016;26/12/2024;482;4,82;485;489;49;495;482;48;f;False;1;1;0;0;121
10292503;09/03/2025;previous scrape;8631060;04/09/2013;Madrid, Spain;1;Spain;within a few hours;100%;1,00;86%;0,86;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;1;;0;1 shared bath;Shared;;;;;2;Very short stay;31;Medium stay (up to 3 months);2;2;31;31;20;310;;t;0;0;0;0;Not available;09/03/2025;217;14;1;0;12;28/01/2016;16/02/2025;477;4,77;488;481;493;492;495;482;f;False;2;1;1;0;196
10307340;05/03/2025;city scrape;27607042;11/02/2015;;0;Unknown;within an hour;100%;1,00;88%;0,88;t;t;True;3;8;email, phone;email, phone;t;True;Moncloa - Aravaca;Entire rental unit;Entire home/apt;4;20;2;2 baths;Private;2;3;$120.00;120,00;30;Montly rental;1125;No real limit;30;30;1125;1125;300;11250;;t;0;3;33;123;Medium availability;05/03/2025;36;3;1;123;2;18/06/2017;23/02/2025;50;0,5;497;497;50;50;494;491;f;False;3;3;0;0;38
10311386;07/03/2025;previous scrape;53056350;02/01/2016;Madrid, Spain;1;Spain;within a day;75%;0,75;60%;0,60;t;t;True;1;2;email, phone;email, phone;t;True;Moratalaz;Private room in home;Private room;1;;0;1 shared bath;Shared;;;;;1;Very short stay;180;Long stay (up to 1 year);1;1;180;180;10;1800;;t;9;9;9;121;Medium availability;07/03/2025;30;4;0;113;4;05/11/2016;30/10/2024;48;0,48;469;486;493;493;476;472;f;False;1;0;1;0;30
10326736;12/03/2025;city scrape;53138239;03/01/2016;Madrid, Spain;1;Spain;within a few hours;100%;1,00;75%;0,75;t;t;True;2;2;email, phone;email, phone;t;True;Ciudad Lineal;Private room in rental unit;Private room;1;0;0;0 shared baths;Shared;1;1;$44.00;44,00;2;Very short stay;30;Medium stay (up to 3 months);2;2;30;30;20;300;;t;19;25;48;297;High availability;12/03/2025;126;32;0;227;36;01/10/2016;30/12/2024;49;0,49;494;481;492;497;494;482;f;False;1;0;1;0;123
10327338;08/03/2025;city scrape;53142189;03/01/2016;Madrid, Spain;1;Spain;within a few hours;100%;1,00;83%;0,83;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;0;$49.00;49,00;2;Very short stay;360;Long stay (up to 1 year);1;31;360;360;91;3600;;t;5;5;6;13;Low availability;08/03/2025;155;0;0;13;0;18/01/2016;08/03/2020;458;4,58;472;466;492;488;495;446;f;False;1;1;0;0;139
10362376;09/03/2025;previous scrape;52454284;27/12/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;73%;0,73;t;t;True;7;7;email, phone;email, phone;t;True;Usera;Private room in rental unit;Private room;5;;0;1 private bath;Private;;;;;1;Very short stay;1125;No real limit;1;7;1125;1125;27;11250;;t;17;34;64;241;High availability;09/03/2025;238;48;2;174;41;27/01/2016;18/02/2025;479;4,79;487;464;489;492;466;473;f;False;3;0;3;0;214
9774594;12/03/2025;previous scrape;50392291;02/12/2015;Spain;0;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Tetuán;Entire rental unit;Entire home/apt;3;;0;1 bath;Private;;;;;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;12/03/2025;134;0;0;0;0;01/01/2016;13/07/2019;48;0,48;492;495;495;495;462;483;f;False;1;1;0;0;120
9798653;06/03/2025;city scrape;36225435;19/06/2015;Madrid, Spain;1;Spain;within a few hours;100%;1,00;96%;0,96;t;t;True;2;3;email, phone, work_email;email, phone, work_email;t;True;Arganzuela;Private room in condo;Private room;2;20;2;2 baths;Private;1;1;$114.00;114,00;3;Very short stay;20;Short to medium stay;3;3;20;20;30;200;;t;23;32;49;135;Medium availability;06/03/2025;225;23;2;135;21;05/01/2016;10/02/2025;495;4,95;495;498;498;496;488;487;f;False;2;1;1;0;202
9800010;10/03/2025;previous scrape;50500757;04/12/2015;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;f;False;Tetuán;Private room in condo;Private room;1;;0;1 bath;Private;;;;;7;Short stay;1125;No real limit;7;7;1125;1125;70;11250;;;0;0;0;0;Not available;10/03/2025;1;0;0;0;0;10/03/2016;10/03/2016;50;0,5;50;50;50;50;50;50;f;False;1;0;1;0;1
9804644;10/03/2025;previous scrape;50518604;04/12/2015;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;;0;1 bath;Private;1;;;;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;10/03/2025;2;0;0;0;0;03/01/2016;12/01/2016;45;0,45;45;45;45;45;45;45;f;False;1;1;0;0;2
9808033;09/03/2025;previous scrape;48992339;14/11/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;3;3;email, phone;email, phone;t;True;Tetuán;Private room in rental unit;Private room;1;;0;1 shared bath;Shared;;;;;7;Short stay;1125;No real limit;7;7;1125;1125;70;11250;;t;0;0;0;0;Not available;09/03/2025;112;11;0;0;13;06/12/2015;03/02/2025;498;4,98;497;494;498;498;487;492;f;False;3;0;3;0;99
9811609;10/03/2025;city scrape;6288128;08/05/2013;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;21;37;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;20;2;2 baths;Private;2;2;$151.00;151,00;2;Very short stay;1125;No real limit;1;2;1125;1125;20;11250;;t;7;10;14;205;High availability;10/03/2025;510;57;4;140;54;03/01/2016;01/03/2025;457;4,57;473;465;448;437;475;46;t;True;20;14;6;0;456
10374268;07/03/2025;previous scrape;34274924;26/05/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;2;3;email, phone;email, phone;t;True;Puente de Vallecas;Private room in rental unit;Private room;2;;0;1 shared bath;Shared;;;;;1;Very short stay;180;Long stay (up to 1 year);1;1;1125;1125;10;11250;;t;0;0;0;0;Not available;07/03/2025;79;20;0;0;23;08/02/2016;26/12/2024;472;4,72;482;49;485;481;467;463;f;False;2;0;2;0;71
10396549;06/03/2025;city scrape;29328409;14/03/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;99%;0,99;f;f;False;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;0;2;$104.00;104,00;1;Very short stay;1125;No real limit;1;2;1125;1125;13;11250;;t;8;10;19;261;High availability;06/03/2025;382;52;6;197;41;10/04/2016;28/02/2025;463;4,63;472;473;478;477;497;46;f;False;1;1;0;0;352
10396624;06/03/2025;city scrape;53530177;06/01/2016;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;0;1;$87.00;87,00;3;Very short stay;1000;No real limit;2;5;1125;1125;42;11250;;t;12;40;70;249;High availability;06/03/2025;359;35;2;249;40;15/01/2016;26/02/2025;474;4,74;478;487;487;496;488;466;t;True;1;1;0;0;323
10398681;09/03/2025;previous scrape;51581852;17/12/2015;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone, work_email;email, phone, work_email;t;True;Chamartín;Private room in rental unit;Private room;1;;0;1 bath;Private;;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;0;0;0;0;Not available;09/03/2025;2;0;0;0;0;25/06/2016;30/06/2016;45;0,45;50;50;50;50;50;45;f;False;1;0;1;0;2
10409426;05/03/2025;city scrape;53603206;06/01/2016;Madrid, Spain;1;Spain;within a few hours;100%;1,00;74%;0,74;t;t;True;1;1;phone;phone;t;True;Chamberí;Private room in condo;Private room;1;10;1;1 shared bath;Shared;1;1;$49.00;49,00;7;Short stay;31;Medium stay (up to 3 months);7;11;31;31;71;310;;t;5;32;32;94;Medium availability;05/03/2025;65;26;0;94;30;13/06/2021;16/01/2025;491;4,91;483;482;495;498;498;483;f;False;1;0;1;0;143
10410002;09/03/2025;previous scrape;29612002;19/03/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;4;4;email, phone;email, phone;t;True;Moncloa - Aravaca;Private room in rental unit;Private room;1;;0;1 shared bath;Shared;;;;;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;09/03/2025;101;61;4;0;52;02/03/2016;21/02/2025;455;4,55;465;48;474;476;481;456;t;True;4;0;4;0;92
10445067;08/03/2025;city scrape;10654623;16/12/2013;Madrid, Spain;1;Spain;N/A;N/A;;100%;1,00;f;f;False;5;6;email, phone;email, phone;t;True;Arganzuela;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;2;2;$86.00;86,00;5;Short stay;90;Long stay (up to 1 year);3;5;1125;1125;50;11250;;t;2;5;24;105;Medium availability;08/03/2025;194;22;2;105;22;10/02/2016;24/02/2025;464;4,64;469;463;491;491;479;451;t;True;5;4;1;0;176
10464745;12/03/2025;city scrape;53916422;09/01/2016;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;2;email, phone;email, phone;f;False;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;0;1;$83.00;83,00;1;Very short stay;30;Medium stay (up to 3 months);1;1;30;30;10;300;;t;5;10;16;203;High availability;12/03/2025;467;22;7;192;8;15/02/2016;09/03/2025;453;4,53;468;471;484;486;492;45;f;False;2;2;0;0;423
9817606;12/03/2025;previous scrape;36711312;25/06/2015;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;2;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;4;;0;1 bath;Private;;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;0;0;0;0;Not available;12/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;1;0;1;0;
9830513;06/03/2025;city scrape;46219257;10/10/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;93%;0,93;f;f;False;2;3;email, phone;email, phone;t;True;Salamanca;Entire loft;Entire home/apt;4;15;1,5;1.5 baths;Private;2;3;$189.00;189,00;3;Very short stay;1125;No real limit;3;3;1125;1125;30;11250;;t;7;14;22;22;Low availability;06/03/2025;133;26;1;22;28;01/01/2016;04/02/2025;483;4,83;483;474;492;492;498;478;f;False;2;2;0;0;119
9833524;10/03/2025;previous scrape;2752722;26/06/2012;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;;0;1 bath;Private;1;;;;3;Very short stay;1125;No real limit;3;3;1125;1125;30;11250;;t;0;0;0;0;Not available;10/03/2025;10;0;0;0;0;29/02/2016;09/12/2018;45;0,45;45;44;47;48;50;44;f;False;1;1;0;0;9
9851949;10/03/2025;previous scrape;8647044;05/09/2013;Madrid, Spain;1;Spain;within a few hours;98%;0,98;86%;0,86;t;t;True;7;8;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;5;;0;1 bath;Private;2;;;;7;Short stay;1125;No real limit;2;7;1125;1125;67;11250;;t;1;3;27;297;High availability;10/03/2025;106;31;1;229;34;27/01/2016;21/02/2025;47;0,47;474;475;48;476;489;466;f;False;7;7;0;0;95
10465938;12/03/2025;city scrape;53929658;09/01/2016;;0;Unknown;within an hour;100%;1,00;91%;0,91;t;t;True;1;1;email, phone;email, phone;t;True;San Blas - Canillejas;Entire rental unit;Entire home/apt;5;15;1,5;1.5 baths;Private;3;4;$106.00;106,00;1;Very short stay;1125;No real limit;1;4;1125;1125;26;11250;;t;0;0;18;140;Medium availability;12/03/2025;64;14;0;140;15;25/08/2016;13/12/2024;464;4,64;488;477;486;492;441;463;f;False;1;1;0;0;61
10484025;10/03/2025;city scrape;11128470;08/01/2014;Madrid, Spain;1;Spain;within an hour;100%;1,00;97%;0,97;t;t;True;1;1;email, phone;email, phone;t;True;Salamanca;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;0;2;$159.00;159,00;3;Very short stay;1125;No real limit;1;4;1125;1125;30;11250;;t;2;7;17;88;Low availability;10/03/2025;94;40;1;88;41;16/07/2022;21/02/2025;489;4,89;491;487;497;498;498;487;f;False;1;1;0;0;291
10488687;07/03/2025;previous scrape;1895769;10/03/2012;Madrid, Spain;1;Spain;within a day;100%;1,00;64%;0,64;f;f;False;1;1;email, phone;email, phone;t;True;Retiro;Private room in rental unit;Private room;2;;0;Private half-bath;Private;;;;;4;Short stay;31;Medium stay (up to 3 months);4;4;31;31;40;310;;t;0;0;0;0;Not available;07/03/2025;24;11;3;0;5;15/02/2017;16/02/2025;50;0,5;50;50;50;50;50;50;f;False;1;0;1;0;24
10490005;12/03/2025;city scrape;44107041;13/09/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;80%;0,80;f;f;False;2;2;email, phone;email, phone;t;True;Moncloa - Aravaca;Private room in home;Private room;1;15;1,5;1.5 shared baths;Shared;1;1;$24.00;24,00;10;Medium stay;1125;No real limit;10;10;1125;1125;100;11250;;t;0;0;9;166;Medium availability;12/03/2025;22;1;0;96;3;16/03/2016;29/08/2024;491;4,91;50;491;50;50;491;491;f;False;2;0;2;0;20
10493296;09/03/2025;previous scrape;54086531;10/01/2016;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;phone;phone;t;True;Barajas;Private room in rental unit;Private room;1;;0;1 bath;Private;1;;;;1;Very short stay;45;Medium stay (up to 3 months);1;1;45;45;10;450;;t;0;0;0;0;Not available;09/03/2025;26;0;0;0;0;13/01/2016;01/03/2017;481;4,81;488;462;484;492;48;48;f;False;1;0;1;0;23
10509732;07/03/2025;previous scrape;54186796;11/01/2016;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Arganzuela;Private room in rental unit;Private room;2;;0;1 bath;Private;;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;0;0;0;0;Not available;07/03/2025;2;0;0;0;0;28/02/2016;26/03/2016;50;0,5;50;50;50;50;45;50;f;False;1;0;1;0;2
10511300;06/03/2025;city scrape;21305575;14/09/2014;Madrid, Spain;1;Spain;within a few hours;100%;1,00;89%;0,89;t;t;True;1;2;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;1;10;1;1 shared bath;Shared;1;1;$56.00;56,00;2;Very short stay;31;Medium stay (up to 3 months);2;2;31;31;20;310;;t;13;22;46;315;High availability;06/03/2025;219;33;3;251;35;19/01/2016;03/03/2025;491;4,91;487;494;494;495;50;479;f;False;1;0;1;0;197
10524194;05/03/2025;city scrape;11340614;15/01/2014;Madrid, Spain;1;Spain;within an hour;100%;1,00;85%;0,85;t;t;True;3;4;email, phone;email, phone;t;True;Chamartín;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;3;$65.00;65,00;28;Long stay;330;Long stay (up to 1 year);28;28;330;330;280;3300;;t;1;5;35;125;Medium availability;05/03/2025;207;6;0;125;9;14/01/2016;19/01/2025;493;4,93;494;493;494;495;484;485;f;False;3;2;1;0;186
9861979;06/03/2025;city scrape;50758294;07/12/2015;;0;Unknown;within an hour;100%;1,00;93%;0,93;t;t;True;1;1;email, phone;email, phone;t;True;Chamberí;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;2;2;$76.00;76,00;30;Montly rental;180;Long stay (up to 1 year);30;30;180;180;300;1800;;t;0;0;3;137;Medium availability;06/03/2025;137;8;4;137;3;28/02/2016;02/03/2025;484;4,84;489;493;498;496;487;476;f;False;1;1;0;0;125
9862245;10/03/2025;city scrape;47983688;02/11/2015;Madrid, Spain;1;Spain;within a day;100%;1,00;89%;0,89;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;2;$62.00;62,00;5;Short stay;1125;No real limit;2;5;1125;1125;49;11250;;t;5;6;11;164;Medium availability;10/03/2025;204;50;2;99;52;29/12/2015;18/02/2025;475;4,75;484;477;489;493;496;468;f;False;1;1;0;0;182
9874742;07/03/2025;previous scrape;34264356;26/05/2015;Los Angeles, CA;1;United States;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;;0;1 bath;Private;2;;;;4;Short stay;1125;No real limit;4;4;1125;1125;40;11250;;;0;0;0;0;Not available;07/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;1;1;0;0;
9877244;07/03/2025;city scrape;26609247;24/01/2015;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Retiro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;2;3;$118.00;118,00;3;Very short stay;180;Long stay (up to 1 year);1;3;1125;1125;30;11250;;t;2;2;2;2;Low availability;07/03/2025;373;69;6;0;68;10/03/2016;05/03/2025;479;4,79;478;49;488;491;493;475;t;True;1;1;0;0;341
9880406;08/03/2025;city scrape;34623998;31/05/2015;Madrid, Spain;1;Spain;within a few hours;100%;1,00;99%;0,99;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;12;30;3;3 baths;Private;4;6;$354.00;354,00;3;Very short stay;1125;No real limit;1;5;1125;1125;30;11250;;t;10;16;25;193;High availability;08/03/2025;251;42;2;143;43;20/06/2016;23/02/2025;498;4,98;496;498;499;50;497;489;f;False;2;2;0;0;236
9883101;10/03/2025;city scrape;19238205;31/07/2014;Madrid, Spain;1;Spain;within a day;95%;0,95;79%;0,79;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;2;3;$157.00;157,00;3;Very short stay;60;Medium stay (up to 3 months);1;3;60;60;30;600;;t;0;0;0;0;Not available;10/03/2025;422;63;2;0;65;11/04/2016;23/02/2025;471;4,71;48;473;493;489;487;471;f;False;1;1;0;0;389
9883116;10/03/2025;previous scrape;7657596;22/07/2013;Salt Lake City, UT;1;United States;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;1;;0;1 bath;Private;1;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;0;0;0;0;Not available;10/03/2025;2;0;0;0;0;19/12/2015;30/04/2016;50;0,5;50;50;50;50;50;50;f;False;1;1;0;0;2
9891610;09/03/2025;previous scrape;50883425;09/12/2015;;0;Unknown;N/A;N/A;;N/A;;f;f;False;1;1;phone;phone;f;False;Puente de Vallecas;Private room in condo;Private room;1;;0;1 bath;Private;;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;;0;0;0;0;Not available;09/03/2025;0;0;0;0;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;1;0;1;0;
9894564;10/03/2025;previous scrape;5823271;08/04/2013;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;2;email, phone;email, phone;t;True;Chamberí;Entire rental unit;Entire home/apt;4;;0;1 bath;Private;1;;;;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;10/03/2025;2;0;0;0;0;02/01/2016;13/03/2016;40;0,4;45;35;50;50;40;45;f;False;1;1;0;0;2
9894805;07/03/2025;previous scrape;50894507;09/12/2015;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Tetuán;Entire rental unit;Entire home/apt;4;;0;1 bath;Private;2;;;;3;Very short stay;1125;No real limit;3;3;1125;1125;30;11250;;t;0;0;0;0;Not available;07/03/2025;13;0;0;0;0;03/01/2016;25/09/2019;438;4,38;469;477;492;492;462;462;t;True;1;1;0;0;12
10536601;09/03/2025;previous scrape;22474892;13/10/2014;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;2;email, phone;email, phone;t;True;Centro;Private room in home;Private room;2;;0;1 bath;Private;;;;;4;Short stay;1125;No real limit;4;4;1125;1125;40;11250;;t;0;0;0;0;Not available;09/03/2025;12;0;0;0;0;15/04/2017;17/03/2019;483;4,83;483;45;475;483;50;483;f;False;1;0;1;0;12
10539504;07/03/2025;previous scrape;54347960;12/01/2016;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;3;4;email, phone;email, phone;t;True;Tetuán;Private room in bed and breakfast;Private room;1;;0;1 bath;Private;;;;;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;0;0;0;0;Not available;07/03/2025;11;0;0;0;0;13/04/2016;31/01/2017;473;4,73;473;464;482;482;473;482;t;True;2;0;2;0;10
10563232;07/03/2025;previous scrape;54484373;13/01/2016;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;2;email, phone;email, phone;t;True;Retiro;Private room in rental unit;Private room;2;;0;1 bath;Private;;;;;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;07/03/2025;32;0;0;0;0;13/03/2016;02/10/2016;488;4,88;494;497;484;488;50;491;f;False;1;0;1;0;29
10579286;12/03/2025;city scrape;2931421;14/07/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;97%;0,97;t;t;True;6;7;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;1;$131.00;131,00;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;17;37;58;58;Low availability;12/03/2025;356;37;2;58;40;08/02/2016;23/02/2025;481;4,81;49;494;49;494;489;479;f;False;5;5;0;0;322
10586228;07/03/2025;previous scrape;6928335;15/06/2013;Bordeaux, France;1;France;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;;0;1 bath;Private;;;;;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;0;0;0;Not available;07/03/2025;5;0;0;0;0;11/04/2016;20/06/2016;46;0,46;46;48;48;48;50;46;f;False;1;1;0;0;5
10588092;06/03/2025;city scrape;54623373;14/01/2016;Madrid, Spain;1;Spain;within a few hours;89%;0,89;21%;0,21;f;f;False;19;25;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;3;$127.00;127,00;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;0;3;33;60;Low availability;06/03/2025;104;8;1;60;10;07/02/2016;21/02/2025;462;4,62;468;481;488;485;497;464;f;False;16;15;1;0;94
10594739;10/03/2025;previous scrape;17163339;23/06/2014;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Arganzuela;Entire rental unit;Entire home/apt;4;;0;1 bath;Private;2;;;;14;Medium stay;300;Long stay (up to 1 year);14;14;300;300;140;3000;;t;0;0;0;0;Not available;10/03/2025;27;0;0;0;0;24/04/2016;02/11/2021;489;4,89;493;496;493;50;474;478;f;False;1;1;0;0;25
